1stFlrSF,2ndFlrSF,3SsnPorch,Alley_Grvl,Alley_Pave,AsphShn,BedroomAbvGr,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinSF1,BsmtFinSF2,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFullBath,BsmtHalfBath,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtUnfSF,CentralAir_Y,Cond_Artery,Cond_Feedr,Cond_Norm,Cond_PosA,Cond_PosN,Cond_RRAe,Cond_RRAn,Cond_RRNe,Cond_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,EnclosedPorch,ExAsbShng,ExBrkComm,ExBrkFace,ExCBlock,ExCemntBd,ExHdBoard,ExImStucc,ExMetalSd,ExPlywood,ExStone,ExStucco,ExVinylSd,ExWdSdng,ExWdShng,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,Exterior2nd_Other,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,FullBath,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageArea,GarageCars,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageYrBlt,GrLivArea,HalfBath,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,Id,KitchenAbvGr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotArea,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotFrontage,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LowQualFinSF,MSSubClass,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrArea,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscVal,MoSold,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OpenPorchSF,OverallCond,OverallQual,PavedDrive_N,PavedDrive_P,PavedDrive_Y,PoolArea,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,ScreenPorch,Street_Grvl,Street_Pave,TotRmsAbvGrd,TotalBsmtSF,Utilities_AllPub,Utilities_NoSeWa,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,SalePrice
815,875,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,815,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,330,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,225,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1916.0,1690,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1198,1,0,0,0,1,1,0,0,0,1,0,0,8850,1,0,0,0,0,65.0,1,0,0,0,0,75,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,7,815,1,0,0,1916,1950,2006,144000
1212,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1212,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,573,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2001.0,1212,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1199,1,0,0,1,0,0,0,0,1,1,0,0,9100,0,0,0,0,1,70.0,0,0,0,1,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1212,1,0,356,2001,2001,2009,178000
1382,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,547,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,504,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,459,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1974.0,1382,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1200,1,0,0,0,1,0,0,0,1,1,0,0,11235,0,0,0,0,1,75.0,0,0,0,1,0,20,0,0,0,1,0,51.0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,82,5,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1051,1,0,0,1963,1979,2006,148000
864,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,864,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,280,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1972.0,864,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1201,1,0,0,0,1,0,0,0,1,1,0,0,9353,0,0,0,0,1,71.0,0,0,0,1,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,864,1,0,0,1970,1970,2006,116050
866,913,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,866,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,546,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1998.0,1779,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1202,1,0,0,1,0,0,0,0,1,1,0,0,10400,1,0,0,0,0,80.0,0,0,0,1,0,60,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,866,1,0,198,1998,1998,2009,197900
884,464,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,884,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,216,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1960.0,1348,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1203,1,0,0,0,1,0,0,0,1,1,0,0,6000,1,0,0,0,0,50.0,0,0,0,1,0,50,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,884,1,0,0,1925,1997,2009,117000
1630,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1630,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,451,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2000.0,1630,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1204,1,0,0,1,0,0,0,0,1,1,0,0,9750,0,0,0,0,1,75.0,0,0,0,1,0,20,0,0,0,1,0,171.0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,5,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1630,1,0,74,2000,2001,2009,213000
1074,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,788,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,268,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,495,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1975.0,1074,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1205,1,0,0,0,1,0,0,0,1,1,0,0,10140,0,0,0,0,1,78.0,0,0,0,1,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88,6,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1056,1,0,0,1975,1975,2006,153500
2196,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,485,177,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1496,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,701,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1990.0,2196,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1206,1,0,0,1,0,0,0,0,1,1,0,0,14684,0,1,0,0,0,90.0,1,0,0,0,0,20,0,0,0,1,0,234.0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70,7,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,7,2158,1,0,84,1990,1991,2009,271900
1056,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1056,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,384,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1966.0,1056,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1207,1,0,0,0,1,0,0,0,1,1,0,0,8900,0,0,0,0,1,70.04995836802665,0,0,0,1,0,20,0,0,1,0,0,0.0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,1056,1,0,0,1966,1966,2006,107000
1700,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,340,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1342,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,544,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2003.0,1700,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1208,1,0,0,1,0,0,0,0,1,1,0,0,9135,0,0,0,0,1,70.0,0,0,0,1,0,20,0,0,0,1,0,120.0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,7,1682,1,0,192,2003,2003,2006,200000
1283,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,504,108,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,319,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,506,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1980.0,1283,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1209,1,0,0,0,1,0,0,0,1,1,0,0,7763,0,0,0,0,1,70.0,0,0,0,1,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,931,1,0,0,1962,1980,2008,140000
1660,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1220,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,440,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,500,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2006.0,1660,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1210,1,0,0,1,0,0,0,0,1,1,0,0,10182,0,1,0,0,0,85.0,1,0,0,0,0,20,0,0,0,1,0,420.0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,5,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,8,1660,1,0,322,2006,2006,2006,290000
1055,790,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1055,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,462,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1992.0,1845,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1211,1,0,0,1,0,0,0,0,1,1,0,0,11218,0,0,0,0,1,70.0,0,0,0,1,0,60,0,0,0,1,0,0.0,0,0,1,0,0,0,1,0,400,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,104,5,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8,1055,1,0,635,1992,1992,2010,189000
1080,672,0,0,0,0,4,1,0,0,0,0,0,0,0,1,1,0,0,0,427,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,132,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,492,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1988.0,1752,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1212,1,0,0,0,1,1,0,0,0,0,1,0,12134,0,0,0,0,1,152.0,1,0,0,0,0,50,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8,559,1,0,325,1988,2005,2010,164000
672,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,344,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,328,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,234,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1941.0,672,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1213,1,0,0,0,1,0,0,0,1,1,0,0,9340,0,0,0,0,1,50.0,0,0,0,1,0,30,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,672,1,0,0,1941,1950,2009,113000
960,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,648,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,364,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1965.0,960,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1214,1,0,0,0,1,0,0,0,1,1,0,0,10246,0,1,0,0,0,70.04995836802665,1,0,0,0,0,80,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,648,1,0,88,1965,2001,2006,145000
999,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,784,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,141,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,300,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1962.0,999,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1215,1,0,0,0,1,0,0,0,1,1,0,0,10205,0,0,0,0,1,69.0,1,0,0,0,0,85,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,925,1,0,150,1962,1962,2006,134500
894,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,180,374,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,340,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,384,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1966.0,894,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1216,1,0,0,0,1,0,0,0,1,1,0,0,7094,0,0,0,0,1,99.0,1,0,0,0,0,20,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,5,894,1,0,0,1966,1966,2007,125000
1318,584,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,539,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1978.0,1902,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1217,2,0,0,0,1,0,0,0,1,1,0,0,8930,0,0,0,0,1,68.0,0,0,0,1,0,90,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,1,0,0,1978,1978,2010,112000
