Id,SalePrice,GrLivArea,OverallQual,nbh_score,ExterQual,KitchenQual,TotRmsAbvGrd,BsmtQual,TotalBsmtSF,GarageCars,GarageArea,1stFlrSF,YearRemodAdd,FullBath,GarageFinish,Fireplaces,YearBuilt,MasVnrArea,GarageYrBlt,Foundation PConc,LotArea,MSSubClass 60,HeatingQC,LotFrontage,MasVnrType None,BsmtFinSF1,2ndFlrSF,gen_discount,SaleType New,BsmtExposure,SaleCondition Partial,GarageType Detchd,MasVnrType Stone,MSZoning RM,WoodDeckSF,PavedDrive,RoofMatl WdShngl,MSZoning RL,BsmtFinType1,ExVinylSd,HalfBath,Foundation CBlock,RoofStyle Gable,LotShape Reg,OpenPorchSF,RoofStyle Hip,HouseStyle 2Story,CentralAir N,GarageType Attchd,GarageQual,BsmtUnfSF,gen_loudness,Foundation BrkTil,MSSubClass 30,Electrical SBrkr,SaleType WD,LotShape IR1,BsmtCond,MasVnrType BrkFace,BsmtFullBath,ExMetalSd,GarageType BuiltIn,Electrical FuseA,LotConfig CulDSac,BedroomAbvGr,HouseStyle 1.5Fin,RoofMatl CompShg,HouseStyle 2.5Fin,SaleCondition Normal,BldgType 1Fam,EnclosedPorch,LotShape IR2,MSSubClass 50,ExWdSdng,GarageCond
779,144000.0,2020,5,2,3,3,10,3,0.0,2.0,630.0,2020,1977,2,3,2,1977,320.0,1977.0,0,8400,0,3,60.0,0,0.0,0,0,0,4,0,1,0,0,0,1,0,0,6,0,0,0,1,1,0,0,0,1,0,3,0.0,7,0,0,1,1,0,3,1,0.0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,3
780,135000.0,1004,6,1,3,3,4,2,975.0,2.0,504.0,1004,1977,1,3,0,1977,90.0,1977.0,0,10530,0,3,78.0,0,975.0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,3,0.0,4,0,0,1,1,0,3,1,1.0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,3
781,176000.0,1253,7,2,3,3,6,2,1237.0,2.0,402.0,1253,1996,2,1,1,1995,38.0,1995.0,1,7875,0,2,63.0,0,0.0,0,0,0,4,0,0,0,0,220,1,0,1,6,0,0,0,1,1,21,0,0,1,1,3,1237.0,4,0,0,1,1,0,2,1,0.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
782,175900.0,1603,6,2,2,2,7,2,761.0,2.0,484.0,810,1992,2,2,0,1992,0.0,1992.0,1,7153,1,1,65.0,1,387.0,793,0,0,4,0,0,0,0,0,1,0,1,2,1,1,0,1,1,124,0,1,1,1,3,374.0,4,0,0,1,1,0,3,0,0.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
783,187100.0,1430,7,2,2,2,6,2,1413.0,2.0,605.0,1430,2002,2,2,0,2001,0.0,2001.0,1,16285,0,1,67.0,1,0.0,0,0,0,4,0,0,0,0,0,1,0,1,6,1,0,0,1,0,33,0,0,1,1,3,1413.0,4,0,0,1,1,0,3,0,0.0,0,0,0,0,3,0,1,0,1,1,0,1,0,0,3
784,165500.0,1110,5,1,3,2,4,2,1097.0,2.0,602.0,1110,1978,1,1,1,1978,104.0,1978.0,1,9101,0,1,69.30579531442663,0,1097.0,0,0,0,2,0,0,0,0,303,1,0,1,1,0,0,0,1,0,30,0,0,1,1,3,0.0,4,0,0,1,1,1,3,1,1.0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,3
785,128000.0,1484,6,1,3,3,9,3,742.0,0.0,0.0,742,2001,2,3,1,1914,0.0,1978.1134057971014,0,6300,0,1,35.0,1,0.0,742,0,0,4,0,0,0,1,0,1,0,0,6,0,0,1,1,1,291,0,0,1,1,3,742.0,5,0,0,1,1,0,3,0,0.0,0,0,0,0,3,0,1,0,1,1,134,0,0,1,3
786,161500.0,1342,6,2,3,3,7,3,1372.0,2.0,457.0,1342,1967,2,3,1,1967,0.0,1967.0,0,9790,0,3,69.30579531442663,1,251.0,0,0,0,4,0,0,0,0,0,1,0,1,4,0,0,1,1,1,0,0,0,1,1,3,491.0,6,0,0,1,1,0,3,0,0.0,0,0,0,0,3,0,1,0,1,1,0,0,0,1,3
787,139000.0,1652,5,1,3,3,7,4,686.0,1.0,416.0,966,1950,2,3,0,1915,0.0,1961.0,1,10800,0,3,60.0,1,686.0,686,0,0,4,0,1,0,1,0,1,0,0,5,0,0,0,1,1,0,0,0,1,0,3,0.0,9,0,0,1,1,0,3,0,1.0,1,0,0,0,4,1,1,0,1,1,196,0,1,0,3
788,233000.0,2084,7,2,2,2,8,2,956.0,2.0,618.0,956,2004,2,2,0,2004,0.0,2004.0,1,10142,1,1,76.0,1,656.0,1128,0,0,4,0,0,0,0,0,1,0,1,1,1,1,0,1,0,45,0,1,1,0,3,300.0,4,0,0,1,1,1,3,0,1.0,0,1,0,0,4,0,1,0,1,1,0,0,0,0,3
789,107900.0,901,4,1,3,3,4,3,901.0,1.0,281.0,901,2000,1,3,0,1954,0.0,1954.0,0,6000,0,1,50.0,1,0.0,0,0,0,4,0,1,0,1,0,1,0,0,6,0,0,1,1,1,0,0,0,1,0,4,901.0,5,0,0,1,1,0,3,0,0.0,1,0,0,0,2,0,1,0,1,1,0,0,0,0,3
790,187500.0,2087,6,2,3,2,9,3,832.0,2.0,444.0,976,2007,2,1,0,1966,157.0,1966.0,0,12205,1,2,69.30579531442663,0,568.0,1111,0,0,1,0,0,0,0,133,1,0,1,5,0,1,1,1,0,168,0,1,1,1,3,264.0,4,0,0,1,1,1,4,1,0.0,0,0,0,0,5,0,1,0,1,1,0,0,0,0,3
791,160200.0,1145,7,2,2,2,5,2,1145.0,2.0,397.0,1145,2006,2,1,1,2005,11.0,2005.0,1,3182,0,1,43.0,0,16.0,0,0,0,4,0,0,0,0,100,1,0,1,1,1,0,0,1,1,16,0,0,1,1,3,1129.0,4,0,0,1,1,0,3,1,0.0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,3
792,146800.0,1062,6,1,3,3,5,2,1029.0,2.0,539.0,1062,1976,1,2,2,1976,0.0,1976.0,1,11333,0,3,69.30579531442663,1,539.0,0,0,0,2,0,0,0,0,120,1,0,1,2,0,0,0,1,0,0,0,0,1,1,3,490.0,4,0,0,1,1,1,3,0,1.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
793,269790.0,2013,7,3,2,3,8,2,1117.0,2.0,455.0,1127,1997,2,3,1,1996,0.0,1997.0,1,9920,1,1,92.0,1,862.0,886,0,0,2,0,0,0,0,180,1,0,1,1,0,1,0,1,0,130,0,1,1,1,3,255.0,4,0,0,1,1,1,3,0,1.0,1,0,0,1,3,0,1,0,1,1,0,0,0,0,3
794,225000.0,1496,8,2,2,2,7,2,1496.0,2.0,474.0,1496,2007,2,1,0,2007,140.0,2007.0,1,9158,0,1,76.0,0,0.0,0,6,1,2,1,0,1,0,168,1,0,1,6,0,0,0,1,1,130,0,0,1,1,3,1496.0,4,0,0,1,0,0,3,0,0.0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,3
795,194500.0,1895,7,2,2,2,7,2,712.0,2.0,409.0,1086,1996,2,1,1,1994,0.0,1994.0,1,10832,1,1,69.30579531442663,1,0.0,809,0,0,4,0,0,0,0,143,1,0,1,6,0,1,0,1,0,46,0,1,1,1,3,712.0,4,0,0,1,1,1,3,0,0.0,1,0,0,0,3,0,1,0,1,1,0,0,0,0,3
796,171000.0,1564,6,2,3,3,7,2,650.0,2.0,476.0,888,1981,2,3,1,1980,130.0,1980.0,0,8400,1,3,70.0,0,0.0,676,0,0,4,0,0,0,0,0,1,0,1,6,0,1,1,1,1,50,0,1,1,1,3,650.0,4,0,0,1,1,0,3,1,0.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
797,143500.0,1285,6,1,3,3,7,3,660.0,2.0,528.0,1285,1977,1,2,1,1977,148.0,1977.0,0,8197,0,1,71.0,0,0.0,0,0,0,4,0,0,0,0,138,1,0,1,6,0,1,1,1,1,0,0,0,1,1,3,660.0,4,0,0,1,1,0,3,1,0.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
798,110000.0,773,5,1,3,3,4,3,773.0,1.0,240.0,773,1953,1,3,0,1953,0.0,1953.0,0,7677,0,2,57.0,1,570.0,0,-1,0,4,0,0,0,0,0,1,0,1,3,1,0,1,1,1,0,0,0,1,1,3,203.0,4,0,0,1,1,0,3,0,0.0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,3
799,485000.0,3140,9,3,1,1,11,1,1926.0,3.0,820.0,1966,2009,3,1,2,2008,860.0,2009.0,1,13518,1,1,104.0,0,0.0,1174,6,1,4,1,0,1,0,144,1,0,1,6,1,1,0,0,1,78,1,1,1,0,3,1926.0,4,0,0,1,0,0,3,0,0.0,0,1,0,0,4,0,1,0,0,1,0,0,0,0,3
800,175000.0,1768,5,1,3,2,7,2,731.0,1.0,240.0,981,1950,1,3,2,1937,252.0,1939.0,0,7200,0,1,60.0,0,569.0,787,0,0,4,0,1,0,0,0,1,0,1,2,0,1,0,1,1,0,0,0,1,0,3,162.0,6,1,0,1,1,0,3,1,1.0,0,0,0,0,3,1,1,0,1,1,264,0,1,1,3
801,200000.0,1688,6,2,3,2,8,2,616.0,2.0,603.0,616,1997,2,2,0,1997,0.0,1997.0,1,12798,1,2,79.0,1,462.0,1072,0,0,1,0,0,0,0,403,1,0,1,1,1,1,0,1,0,114,0,1,1,1,3,154.0,6,0,0,1,1,1,3,0,1.0,0,0,0,0,4,0,1,0,1,1,185,0,0,0,3
802,109900.0,1196,4,1,3,3,5,3,1196.0,2.0,440.0,1196,1990,1,3,0,1916,0.0,1957.0,0,4800,0,1,40.0,1,197.0,0,0,0,4,0,1,0,1,0,1,0,0,5,0,0,1,1,1,0,0,0,1,0,3,999.0,5,0,1,0,1,0,3,0,1.0,1,0,1,0,2,0,1,0,1,1,0,0,0,0,3
803,189000.0,1456,7,2,2,2,7,2,728.0,2.0,410.0,728,2005,2,1,1,2005,0.0,2005.0,1,8199,1,1,63.0,1,648.0,728,0,0,2,0,0,0,0,36,1,0,1,1,0,1,0,1,1,18,0,1,1,1,3,80.0,4,0,0,1,1,0,3,0,1.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
804,582933.0,2822,9,3,1,1,12,1,1734.0,3.0,1020.0,1734,2009,3,2,1,2008,424.0,2009.0,1,13891,1,1,107.0,0,0.0,1088,6,1,1,1,0,1,0,52,1,0,1,6,1,1,0,0,1,170,1,1,1,0,3,1734.0,4,0,0,1,0,0,3,0,0.0,0,1,0,0,4,0,1,0,0,1,0,0,0,0,3
805,118000.0,1128,5,1,3,3,5,3,936.0,1.0,286.0,1128,1954,1,3,0,1954,0.0,1954.0,0,9000,0,3,75.0,1,812.0,0,-1,0,4,0,0,0,0,0,1,0,1,5,0,0,1,1,1,0,0,0,1,1,3,124.0,4,0,0,1,1,0,3,0,0.0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,3
806,227680.0,1428,7,2,2,1,6,2,1417.0,2.0,554.0,1428,2008,2,2,0,2008,256.0,2008.0,1,12274,0,1,91.0,0,0.0,0,6,1,4,1,0,1,0,0,1,0,1,6,1,0,0,1,0,60,0,0,1,1,3,1417.0,4,0,0,1,0,1,3,0,0.0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,3
807,135500.0,980,5,1,3,3,6,3,980.0,1.0,384.0,980,1967,2,1,0,1967,0.0,1967.0,1,9750,0,2,75.0,1,400.0,0,0,0,2,0,0,0,0,68,1,0,1,2,1,0,0,1,1,0,0,0,1,1,3,100.0,4,0,0,1,1,0,3,0,0.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
808,223500.0,1576,5,1,3,2,6,3,1324.0,2.0,528.0,1072,2004,1,2,1,1923,0.0,1923.0,0,21384,0,1,144.0,1,1309.0,504,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,312,0,1,1,1,3,15.0,4,0,0,1,1,0,3,0,2.0,0,0,0,0,3,0,1,0,1,1,0,0,0,1,3
809,159950.0,1086,5,1,3,3,6,3,1024.0,2.0,484.0,1086,1966,1,2,1,1966,1047.0,1966.0,0,13400,0,3,85.0,0,516.0,0,0,0,2,0,0,0,0,0,1,0,1,2,1,0,1,1,1,0,0,0,1,1,3,380.0,4,0,0,1,1,0,3,1,1.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
810,106000.0,2138,5,1,3,3,11,3,849.0,2.0,360.0,1075,1965,2,3,0,1898,0.0,1910.0,1,8100,0,3,90.0,1,0.0,1063,0,0,4,0,1,0,1,40,3,0,0,6,0,0,0,0,1,156,1,0,0,0,4,849.0,5,0,0,0,1,0,3,0,0.0,0,0,1,0,2,0,1,0,1,1,0,0,0,0,5
811,181000.0,1309,6,2,3,2,5,3,1040.0,2.0,484.0,1309,1999,1,2,1,1974,99.0,1974.0,0,10140,0,4,78.0,0,663.0,0,0,0,4,0,0,0,0,265,1,0,1,2,0,1,1,0,1,0,1,0,1,1,3,0.0,5,0,0,1,1,0,3,1,1.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
812,144500.0,848,6,2,2,2,4,2,848.0,2.0,420.0,848,2004,1,1,1,2004,169.0,2004.0,1,4438,0,1,69.30579531442663,0,662.0,0,1,0,1,0,0,0,1,140,1,0,0,1,1,0,0,1,1,0,0,0,1,1,3,186.0,5,0,0,1,0,0,3,1,1.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3
813,55993.0,1044,5,1,4,4,4,3,540.0,2.0,504.0,1044,1952,1,3,0,1952,0.0,1952.0,0,8712,0,3,66.0,1,0.0,0,0,0,2,0,0,0,0,0,3,0,0,6,0,0,1,0,1,0,1,0,0,0,3,540.0,5,0,0,0,1,0,3,0,0.0,0,0,1,0,2,0,1,0,0,1,0,0,0,1,3
814,157900.0,1442,6,1,3,3,7,3,1442.0,1.0,301.0,1442,1958,1,2,0,1958,243.0,1958.0,0,9750,0,2,75.0,0,608.0,0,0,0,4,0,0,0,0,0,1,0,1,4,0,1,1,1,1,0,0,0,1,1,3,834.0,4,0,0,1,0,0,3,1,0.0,1,0,0,0,4,0,1,0,1,1,275,0,0,0,3
815,116000.0,1250,5,1,3,4,7,3,686.0,1.0,280.0,686,1950,1,3,0,1918,0.0,1955.0,0,8248,0,2,45.0,1,0.0,564,0,0,4,0,1,0,0,207,2,0,1,6,0,1,0,1,1,0,0,0,1,0,3,686.0,4,1,0,1,1,0,3,0,0.0,0,0,0,0,3,1,1,0,1,1,96,0,1,0,3
816,224900.0,1661,7,2,3,2,6,2,1649.0,2.0,598.0,1661,1998,2,2,0,1998,442.0,1998.0,1,12137,0,1,48.0,0,0.0,0,0,0,4,0,0,0,0,0,1,0,1,6,1,0,0,1,0,34,0,0,1,1,3,1649.0,4,0,0,1,1,0,3,1,0.0,0,0,0,1,3,0,1,0,1,1,0,1,0,0,3
817,137000.0,1008,5,1,3,3,4,3,1008.0,1.0,275.0,1008,1954,1,2,1,1954,0.0,1954.0,0,11425,0,2,69.30579531442663,1,486.0,0,0,0,4,0,0,0,0,0,1,0,1,3,0,0,1,1,0,0,0,0,1,1,3,522.0,4,0,0,1,1,1,3,0,0.0,0,0,0,0,2,0,1,0,1,1,120,0,0,0,3
818,271000.0,1689,8,1,2,2,7,2,1568.0,3.0,857.0,1689,2002,2,2,2,2002,148.0,2002.0,1,13265,0,1,69.30579531442663,0,1218.0,0,0,0,4,0,0,0,0,150,1,0,1,1,0,0,0,0,0,59,1,0,1,1,3,350.0,4,0,0,1,1,1,3,1,1.0,0,0,0,1,3,0,1,0,1,1,0,0,0,0,3
819,155000.0,1052,6,2,3,3,6,3,1010.0,2.0,440.0,1052,1971,1,3,0,1971,80.0,1971.0,0,8816,0,2,80.0,0,504.0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,3,506.0,4,0,0,1,1,0,3,1,1.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
820,224000.0,1358,7,3,2,2,6,2,1358.0,2.0,484.0,1358,2010,2,2,1,2009,128.0,2010.0,1,6371,0,1,44.0,0,733.0,0,6,1,3,1,0,1,0,192,1,0,1,1,1,0,0,1,0,35,0,0,1,1,3,625.0,4,0,0,1,0,1,3,0,1.0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3
821,183000.0,1640,7,2,2,2,6,2,798.0,2.0,595.0,798,2003,2,2,0,2003,0.0,2003.0,1,7226,1,1,72.0,1,0.0,842,0,0,4,0,0,0,0,0,1,0,1,6,1,1,0,1,0,45,0,1,1,1,3,798.0,4,0,0,1,1,1,3,0,0.0,0,0,0,1,3,0,1,0,1,1,0,0,0,0,3
822,93000.0,936,4,1,4,3,4,4,936.0,2.0,576.0,936,1953,1,3,0,1953,0.0,1974.0,0,6000,0,3,60.0,1,0.0,0,0,0,4,0,1,0,1,0,1,0,0,6,0,0,1,1,1,32,0,0,0,0,3,936.0,5,0,0,1,1,0,3,0,0.0,1,0,0,0,2,0,1,0,1,0,112,0,0,0,3
823,225000.0,1733,7,2,2,2,7,2,847.0,2.0,433.0,847,2003,2,1,1,2003,0.0,2003.0,1,12394,1,1,69.30579531442663,1,0.0,886,-1,0,1,0,0,0,0,100,1,0,1,6,1,1,0,1,0,48,0,1,1,0,3,847.0,4,0,0,1,1,1,3,0,0.0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,3
824,139500.0,1489,6,1,3,3,7,3,778.0,1.0,240.0,944,1950,2,3,1,1940,0.0,1940.0,0,9900,0,3,60.0,1,0.0,545,0,0,4,0,1,0,0,335,1,0,1,6,1,0,0,1,1,0,0,0,1,0,3,778.0,4,1,0,1,1,0,3,0,0.0,0,0,0,0,3,1,1,0,1,1,0,0,1,0,3
825,232600.0,1489,8,2,2,2,7,2,1489.0,2.0,776.0,1489,2006,2,2,1,2006,0.0,2006.0,1,11216,0,1,81.0,1,0.0,0,6,1,4,1,0,0,0,0,1,0,0,6,1,0,0,1,1,140,0,0,1,1,3,1489.0,3,0,0,1,0,0,2,0,0.0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,3
826,385000.0,2084,10,3,1,1,7,1,2078.0,3.0,1220.0,2084,2008,2,1,1,2007,816.0,2007.0,1,14803,0,1,114.0,0,1636.0,0,6,1,2,1,0,0,0,188,1,0,1,1,0,0,0,0,1,45,1,0,1,1,3,442.0,0,0,0,1,0,0,3,1,1.0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,3
827,109500.0,784,5,1,3,2,5,3,784.0,0.0,0.0,784,1950,1,3,0,1924,0.0,1978.1134057971014,0,6130,0,2,50.0,1,784.0,0,0,0,4,0,0,0,1,0,1,0,0,2,0,0,0,1,1,0,0,0,1,1,3,0.0,5,1,0,1,1,0,3,0,1.0,1,0,0,0,2,0,1,0,1,1,116,0,0,0,3
828,189000.0,1434,7,2,2,2,6,2,1454.0,2.0,527.0,1434,2001,2,2,1,2001,0.0,2001.0,1,8529,0,1,65.0,1,20.0,0,0,0,4,0,0,0,0,290,1,0,1,1,1,0,0,1,0,39,0,0,1,1,3,1434.0,4,0,0,1,1,1,3,0,0.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
829,185000.0,2126,5,2,3,3,7,3,1013.0,2.0,538.0,1160,1967,2,1,0,1967,0.0,1967.0,1,28698,1,3,69.30579531442663,1,249.0,966,-1,0,1,0,0,0,0,486,1,0,1,5,0,1,0,0,0,0,0,1,1,1,3,0.0,4,0,0,1,1,0,2,0,0.0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,3
830,147400.0,1223,7,2,2,2,4,2,600.0,2.0,480.0,520,2005,2,2,0,2005,0.0,2005.0,1,2544,0,1,24.0,1,0.0,623,0,0,4,0,1,0,0,0,1,0,0,6,0,1,0,1,1,166,0,1,1,0,3,600.0,3,0,0,1,1,0,3,0,0.0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,3
831,166000.0,1392,6,1,3,3,6,3,1392.0,2.0,458.0,1392,1957,1,2,2,1957,387.0,1957.0,0,11900,0,3,80.0,0,1040.0,0,0,0,4,0,0,0,0,0,1,0,1,4,0,1,1,1,0,0,0,0,1,1,3,352.0,4,0,0,0,1,1,3,1,1.0,0,0,1,0,3,0,1,0,1,1,0,0,0,0,3
832,151000.0,1200,7,2,3,2,4,2,600.0,2.0,480.0,520,2005,2,2,0,2005,0.0,2005.0,1,3180,0,1,30.0,1,0.0,600,0,0,4,0,1,0,0,0,1,0,0,6,0,1,0,1,1,166,0,1,1,0,3,600.0,3,0,0,1,1,0,3,0,0.0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,3
833,237000.0,1829,7,2,2,2,7,2,941.0,2.0,613.0,941,2003,2,2,1,2003,223.0,2003.0,1,9548,1,1,44.0,0,483.0,888,0,0,4,0,0,0,0,192,1,0,1,1,1,1,0,1,0,39,0,1,1,1,3,458.0,4,0,0,1,1,1,3,1,1.0,0,0,0,1,3,0,1,0,1,1,0,0,0,0,3
834,167000.0,1516,6,1,3,3,6,3,1516.0,2.0,472.0,1516,1964,1,2,0,1964,180.0,1964.0,0,10004,0,3,100.0,0,196.0,0,0,0,4,0,0,0,0,0,1,0,1,4,0,1,1,1,1,0,0,0,1,1,3,975.0,4,0,0,1,1,0,3,1,0.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
835,139950.0,1144,5,1,3,3,6,3,1144.0,2.0,456.0,1144,1961,1,3,0,1961,136.0,1961.0,0,7875,0,2,75.0,0,572.0,0,0,0,4,0,0,0,0,0,1,0,1,4,1,0,1,1,1,0,0,0,1,1,3,572.0,4,0,0,1,1,0,3,1,1.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
836,128000.0,1067,4,1,3,2,4,2,1067.0,2.0,436.0,1067,1995,2,3,0,1950,0.0,1996.0,0,9600,0,3,60.0,1,442.0,0,0,0,4,0,0,0,0,290,1,0,1,3,1,0,1,1,1,0,0,0,1,1,3,625.0,4,0,0,1,1,0,3,0,0.0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,3
837,153500.0,1559,5,1,3,3,5,3,1559.0,2.0,812.0,1559,1973,1,3,0,1948,0.0,1948.0,0,8100,0,2,90.0,1,338.0,0,0,0,4,0,1,0,1,0,1,0,0,4,1,0,0,1,1,116,0,0,1,0,3,1221.0,5,1,1,1,0,0,3,0,1.0,0,0,0,0,2,0,1,0,1,1,230,0,0,0,3
838,100000.0,987,6,1,3,3,5,3,483.0,1.0,264.0,483,1973,1,3,0,1973,158.0,1973.0,0,1680,0,3,21.0,0,330.0,504,0,0,4,0,1,0,1,0,1,0,0,3,0,1,1,1,1,0,0,1,1,0,3,153.0,5,0,0,1,1,0,3,1,1.0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,3
839,144000.0,1099,5,2,3,2,6,2,1099.0,1.0,352.0,1099,2006,1,3,0,1995,0.0,1999.0,1,9525,0,1,75.0,1,0.0,0,0,0,4,0,0,0,0,278,1,0,1,6,1,1,0,1,1,0,0,0,1,1,3,1099.0,4,0,0,1,1,0,3,0,0.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
840,130500.0,1200,5,1,3,3,6,3,768.0,1.0,240.0,768,1995,1,3,0,1946,0.0,1946.0,0,11767,0,1,70.0,1,352.0,432,0,0,4,0,1,0,0,0,1,0,1,3,0,0,1,1,1,0,0,0,1,0,3,416.0,4,0,0,1,1,0,3,0,0.0,1,0,0,0,3,1,1,0,1,1,0,0,1,0,3
841,140000.0,1482,6,1,3,4,7,3,672.0,1.0,400.0,810,1950,2,3,0,1925,0.0,1934.0,0,12155,0,3,69.30579531442663,1,156.0,672,0,0,4,0,1,0,0,0,2,0,0,3,0,0,0,1,0,0,0,1,0,0,3,516.0,5,1,0,1,1,1,3,0,0.0,0,0,0,0,4,0,1,0,1,1,254,0,0,1,3
842,157500.0,1539,5,1,3,2,8,3,650.0,2.0,686.0,958,2002,2,3,1,1904,0.0,1983.0,1,10440,0,2,60.0,1,0.0,581,0,0,4,0,1,0,1,70,2,0,0,6,0,0,0,1,1,78,0,1,1,0,2,650.0,5,0,0,1,1,0,3,0,0.0,1,0,0,0,3,0,1,0,1,1,68,0,0,0,3
843,174900.0,1165,6,1,3,3,6,3,1127.0,2.0,490.0,1165,1966,1,2,0,1966,183.0,1966.0,0,9020,0,3,82.0,0,312.0,0,0,0,1,0,0,0,0,0,1,0,1,4,0,1,1,1,1,129,0,0,1,1,2,276.0,5,0,0,1,1,0,3,1,1.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,2
844,141000.0,1800,5,1,3,3,10,3,1800.0,0.0,0.0,1800,1961,2,3,0,1961,0.0,1978.1134057971014,0,8000,0,1,80.0,1,0.0,0,0,0,4,0,0,0,0,0,1,0,1,6,0,0,1,1,1,0,0,0,0,1,3,1800.0,8,0,0,1,1,0,3,0,0.0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,3
845,153900.0,1416,5,1,3,3,7,3,876.0,3.0,720.0,876,1950,1,3,1,1915,0.0,1949.0,0,12665,0,2,100.0,1,0.0,540,0,0,3,0,1,0,1,418,1,0,0,6,0,1,0,1,0,0,0,0,1,0,3,876.0,9,1,0,1,1,1,3,0,0.0,0,0,0,0,4,1,1,0,1,1,194,0,1,1,3
846,171000.0,1701,5,1,3,3,6,2,1390.0,2.0,611.0,1701,1981,2,1,2,1975,0.0,1975.0,0,16647,0,3,69.30579531442663,1,1390.0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,1,1,0,0,0,0,1,0,3,0.0,6,0,0,1,1,1,3,0,1.0,0,0,0,1,3,0,1,0,1,1,0,0,0,0,3
847,213000.0,1775,7,2,2,2,7,2,740.0,2.0,425.0,1006,1993,2,3,1,1993,137.0,1993.0,1,9317,1,1,75.0,0,513.0,769,0,0,4,0,0,0,0,234,1,0,1,2,0,1,0,1,1,72,0,1,1,1,3,227.0,4,0,0,1,1,0,3,1,1.0,0,0,0,0,3,0,1,0,1,1,192,0,0,0,3
848,133500.0,864,5,2,3,3,5,3,864.0,1.0,338.0,864,1972,1,3,1,1972,0.0,1972.0,0,15523,0,1,36.0,1,460.0,0,0,0,2,0,0,0,0,0,1,0,1,3,0,0,1,1,0,0,0,0,1,1,3,404.0,4,0,0,1,1,1,3,0,1.0,0,0,0,1,3,0,1,0,1,1,0,0,0,0,3
849,240000.0,2358,6,2,3,3,10,3,907.0,2.0,360.0,1307,1997,3,3,1,1908,0.0,1908.0,0,45600,0,3,75.0,1,0.0,1051,0,0,4,0,1,0,0,486,1,0,1,6,0,0,0,1,0,40,0,0,1,0,4,907.0,4,1,0,1,1,0,3,0,0.0,0,0,0,0,5,1,1,0,1,1,0,1,1,1,3
850,187000.0,1855,6,2,2,3,7,3,528.0,2.0,512.0,1094,1994,2,2,1,1976,360.0,1976.0,0,9600,0,1,80.0,0,0.0,761,0,0,4,0,0,0,0,113,1,0,1,6,0,1,1,0,1,100,1,0,1,1,3,528.0,6,0,0,1,1,0,3,1,0.0,0,0,0,0,3,0,1,0,1,1,0,0,0,0,3
851,131500.0,848,6,2,2,2,3,2,848.0,2.0,420.0,848,2003,1,1,0,2003,170.0,2003.0,1,4435,0,1,36.0,0,659.0,0,0,0,2,0,0,0,1,140,1,0,0,1,1,0,0,1,1,0,0,0,1,1,3,189.0,5,0,0,1,1,0,3,1,1.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3
852,215000.0,1456,8,2,2,2,7,2,1273.0,2.0,400.0,1456,2003,2,1,1,2003,40.0,2003.0,1,3196,0,1,69.30579531442663,0,0.0,0,0,0,1,0,0,0,0,143,1,0,1,6,1,0,0,1,1,20,0,0,1,1,3,1273.0,4,0,0,1,1,0,3,1,0.0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,3
